Record Length,2.500000e+03,,   0.000000000000,  -0.50400,
Sample Interval,4.000000e-02,,   0.040000000000,  -0.00800,
Trigger Point,0.000000000000e+00,,   0.080000000000,   0.01600,
,,,   0.120000000000,   0.00800,
,,,   0.160000000000,   0.00800,
,,,   0.200000000000,   0.01600,
Source,CH1,,   0.240000000000,   0.00000,
Vertical Units,V,,   0.280000000000,  -0.00800,
Vertical Scale,2.000000e-01,,   0.320000000000,   0.00800,
Vertical Offset,-5.200000e-01,,   0.360000000000,   0.00000,
Horizontal Units,s,,   0.400000000000,   0.00000,
Horizontal Scale,1.000000e+01,,   0.440000000000,   0.00800,
Pt Fmt,Y,,   0.480000000000,   0.01600,
Yzero,0.000000e+00,,   0.520000000000,   0.00000,
Probe Atten,1.000000e+00,,   0.560000000000,   0.02400,
Model Number,TDS2012C,,   0.600000000000,   0.01600,
Serial Number,C018359,,   0.640000000000,   0.00000,
Firmware Version,FV:v24.17,,   0.680000000000,   0.00000,
,,,0.720000000000,   0.01600,
,,,0.760000000000,   0.00000,
,,,0.800000000000,   0.00800,
,,,0.840000000000,   0.01600,
,,,0.880000000000,   0.01600,
,,,0.920000000000,   0.01600,
,,,0.960000000000,   0.01600,
,,,1.000000000000,   0.00800,
,,,1.040000000000,   0.00800,
,,,1.080000000000,   0.01600,
,,,1.120000000000,   0.00800,
,,,1.160000000000,   0.01600,
,,,1.200000000000,   0.01600,
,,,1.240000000000,   0.01600,
,,,1.280000000000,   0.01600,
,,,1.320000000000,   0.02400,
,,,1.360000000000,   0.01600,
,,,1.400000000000,   0.00800,
,,,1.440000000000,   0.01600,
,,,1.480000000000,   0.00800,
,,,1.520000000000,   0.00800,
,,,1.560000000000,   0.02400,
,,,1.600000000000,   0.02400,
,,,1.640000000000,   0.02400,
,,,1.680000000000,   0.03200,
,,,1.720000000000,   0.01600,
,,,1.760000000000,   0.00800,
,,,1.800000000000,   0.01600,
,,,1.840000000000,   0.02400,
,,,1.880000000000,   0.00800,
,,,1.920000000000,   0.03200,
,,,1.960000000000,   0.03200,
,,,2.000000000000,   0.01600,
,,,2.040000000000,   0.03200,
,,,2.080000000000,   0.02400,
,,,2.120000000000,   0.02400,
,,,2.160000000000,   0.01600,
,,,2.200000000000,   0.04000,
,,,2.240000000000,   0.00800,
,,,2.280000000000,   0.02400,
,,,2.320000000000,   0.02400,
,,,2.360000000000,   0.02400,
,,,2.400000000000,   0.02400,
,,,2.440000000000,   0.03200,
,,,2.480000000000,   0.02400,
,,,2.520000000000,   0.01600,
,,,2.560000000000,   0.03200,
,,,2.600000000000,   0.01600,
,,,2.640000000000,   0.03200,
,,,2.680000000000,   0.04000,
,,,2.720000000000,   0.04000,
,,,2.760000000000,   0.02400,
,,,2.800000000000,   0.04800,
,,,2.840000000000,   0.02400,
